"","FIPS","Year","PM2.5","CMR"
"43121","54083",1997,6.8363110794175,434.393155337548
"43122","54083",1998,7.16493185371316,419.374119626607
"43123","54083",1999,6.86236854589041,447.718035312255
"43124","54083",2000,7.09147738171456,363.014006070061
"43125","54083",2001,6.55841649976529,367.056936912492
"43126","54083",2002,5.93901406362736,407.990935723651
"43127","54083",2003,6.01109409123332,379.373724408656
"43128","54083",2004,6.12640957827308,388.437728109375
"43129","54083",2005,6.02883080908846,300.01154927292
"43130","54083",2006,5.98045520109975,346.337480767328
"43131","54083",2007,5.97726820951126,289.593271305319
"43132","54083",2008,5.63499688853083,304.623267269165
"43133","54083",2009,5.23199122551944,249.332841697679
"43134","54083",2010,5.66415325323607,255.354286177509
"43135","54091",1990,9.41725021749521,429.649809388625
"43136","54091",1991,9.41170354607992,410.992758564813
"43137","54091",1992,8.94415279629703,409.303344556532
"43138","54091",1993,8.74856718606685,415.140245463736
"43139","54091",1994,8.93979557288825,408.405792259767
"43140","54091",1995,8.61828672749414,473.929475068841
"43141","54091",1996,8.20892402789133,411.327443573039
"43142","54091",1997,8.18426006249227,373.019300398268
"43143","54091",1998,8.54573594586454,380.449285459716
"43144","54091",1999,8.07992031324227,328.510074272603
"43145","54091",2000,8.37489560200068,369.12779787714
"43146","54091",2001,7.92539063787903,376.430308865042
"43147","54091",2002,7.0938824363319,349.864303086152
"43148","54091",2003,7.20409028229036,368.430384898368
"43149","54091",2004,7.31070471748742,372.815974572568
"43150","54091",2005,7.19977866056073,287.453144973252
"43151","54091",2006,7.10630793472426,280.248449745092
"43152","54091",2007,7.06589610761203,301.910205190127
"43153","54091",2008,6.76178834142266,274.615396318213
"43154","54091",2009,6.24234300256674,259.968061432256
"43155","54091",2010,6.68793522596721,263.386136353334
"43156","54095",1990,10.138100111897,424.000945475271
"43157","54095",1991,10.1054300956447,491.758999591408
"43158","54095",1992,9.56624094346866,366.43298850012
"43159","54095",1993,9.31067920988355,460.457751740911
"43160","54095",1994,9.62572073770119,454.829661769154
"43161","54095",1995,9.0853348352231,520.614584032262
"43162","54095",1996,8.70937605592201,538.747411526996
"43163","54095",1997,8.72217296862103,393.015869971769
"43164","54095",1998,9.04613381517287,497.051604042997
"43165","54095",1999,8.49382041732032,480.892015892282
"43166","54095",2000,8.82812189434555,434.465340927723
"43167","54095",2001,8.32343389245252,417.213064500451
"43168","54095",2002,7.59912790642942,466.970501982433
"43169","54095",2003,7.69117982392431,432.886640467741
"43170","54095",2004,7.71381739609253,373.756975702135
"43171","54095",2005,7.65213592101105,356.244950697525
"43172","54095",2006,7.4307261827122,312.737593893908
"43173","54095",2007,7.44753955932142,296.206961423222
"43174","54095",2008,7.15910758563067,259.578560973708
"43175","54095",2009,6.5680852507997,258.084213009748
"43176","54095",2010,7.01263422005578,258.946798419001
"43177","54097",1990,8.42791039664401,390.350297456677
"43178","54097",1991,8.33205686450742,480.538058473047
"43179","54097",1992,7.97213225909087,358.404274596801
"43180","54097",1993,7.79453993533956,403.910945969721
"43181","54097",1994,7.88161503395746,396.448867846182
"43182","54097",1995,7.72149232607943,384.383527493779
"43183","54097",1996,7.36032243672688,434.95964598033
"43184","54097",1997,7.30663338640368,464.51217568004
"43185","54097",1998,7.66162071789214,353.550229965026
"43186","54097",1999,7.28002248262972,477.590662189832
"43187","54097",2000,7.56571550170973,389.499198326929
"43188","54097",2001,7.04242587376896,401.114531600058
"43189","54097",2002,6.3338908776391,357.071677208339
"43190","54097",2003,6.41106812585053,380.816361538277
"43191","54097",2004,6.5350642792426,350.964545327999
"43192","54097",2005,6.44116752074837,363.487008411839
"43193","54097",2006,6.40153959845635,325.558891591998
"43194","54097",2007,6.35639640128866,303.701557601866
"43195","54097",2008,6.03335877528602,250.14407040507
"43196","54097",2009,5.59140381368395,241.427563719205
"43197","54097",2010,6.07496417475797,258.735242110389
"43198","54099",1990,10.5732542730749,486.011516144368
"43199","54099",1991,10.2871852677264,435.541182606973
"43200","54099",1992,9.81021481069967,466.321216584811
"43201","54099",1993,9.63235288372887,459.257998415944
"43202","54099",1994,9.95879516007478,383.311237548147
"43203","54099",1995,9.5089837517723,433.689525959476
"43204","54099",1996,9.22455832387966,466.62035823217
"43205","54099",1997,9.02188559650828,411.776773912891
"43206","54099",1998,9.31459567841731,368.61888626295
"43207","54099",1999,9.01706554743637,404.509684153433
"43208","54099",2000,9.21827133018005,391.816362291712
"43209","54099",2001,8.62838750231271,436.694808508347
"43210","54099",2002,7.84990158194834,387.813198699968
"43211","54099",2003,7.97745732443562,330.046871918416
"43212","54099",2004,8.09677133367656,251.67821679776
"43213","54099",2005,8.11290602661013,368.891388964536
"43214","54099",2006,7.8719506602634,326.026719787305
"43215","54099",2007,7.88539560850597,238.512621215309
"43216","54099",2008,7.54374427036323,248.805608675607
"43217","54099",2009,7.06387279680896,261.265514750869
"43218","54099",2010,7.59712485618912,230.398939391667
"43219","54107",1990,11.5470602239938,455.958832702369
"43220","54107",1991,11.4677343805647,421.078263309681
"43221","54107",1992,10.8571553593276,407.137537339841
"43222","54107",1993,10.5013168199478,407.419343854327
"43223","54107",1994,11.0059027621139,466.721251526969
"43224","54107",1995,10.2640870607976,435.858308461671
"43225","54107",1996,9.93002704782051,413.122172231961
"43226","54107",1997,9.78831308256239,451.625004217374
"43227","54107",1998,10.1815146574965,422.267774470134
"43228","54107",1999,9.57178148602251,482.881920891768
"43229","54107",2000,9.85496180139498,509.489162783141
"43230","54107",2001,9.37398651997603,400.376602305017
"43231","54107",2002,8.47518333775844,430.183964854561
"43232","54107",2003,8.62332998380785,402.299962019175
"43233","54107",2004,8.62852253392549,374.563680713893
"43234","54107",2005,8.58099824402747,384.436602301157
"43235","54107",2006,8.29594361872994,361.590964294586
"43236","54107",2007,8.28061020015866,340.614445090705
"43237","54107",2008,8.02244440571223,351.279193514236
"43238","54107",2009,7.33732402278532,346.081982068019
"43239","54107",2010,7.79421992256437,328.28908485324
"43240","54109",1990,8.08967088518372,471.850330353692
"43241","54109",1991,7.69319857224105,457.6392443703
"43242","54109",1992,7.50766992783467,405.843289743679
"43243","54109",1993,7.31919864842153,391.624058339005
"43244","54109",1994,7.48793220197338,385.608920856325
"43245","54109",1995,7.26570961610382,484.873923666431
"43246","54109",1996,7.03639602946888,444.426513609479
"43247","54109",1997,6.97391130358069,412.675268404159
"43248","54109",1998,7.23554103245169,507.860314536307
"43249","54109",1999,7.03635366058482,395.225770797145
"43250","54109",2000,7.32687883320511,386.16281503472
"43251","54109",2001,6.65718175682372,376.816373540428
"43252","54109",2002,6.06838659659937,374.255804295769
"43253","54109",2003,6.11162754491979,426.980682860246
"43254","54109",2004,6.26696443286509,408.752645686469
"43255","54109",2005,6.21347944183715,430.897526343437
"43256","54109",2006,6.16050407669972,423.195514633551
"43257","54109",2007,6.20414626727358,362.785411016857
"43258","54109",2008,5.84960037713026,307.505888570696
"43259","54109",2009,5.41640333942041,397.214918560013
"43260","54109",2010,5.87738221687,350.720559378271
"43261","55001",1990,7.46929405299828,440.025791680517
"43262","55001",1991,7.60022491711099,373.816304807233
"43263","55001",1992,7.65583889217451,345.78852944275
"43264","55001",1993,6.79415921645592,367.135613478889
"43265","55001",1994,7.10276543350878,359.98076352462
"43266","55001",1995,6.62881697101853,310.587979015645
"43267","55001",1996,6.88477118856291,355.303703155519
"43268","55001",1997,6.62378829011639,295.725518223517
"43269","55001",1998,6.3960181053602,350.844019369271
"43270","55001",1999,6.79735353283242,303.490080857257
"43271","55001",2000,6.31078853941239,314.185707941699
"43272","55001",2001,6.32398773703301,333.565428845121
"43273","55001",2002,5.75453926952193,279.379682185255
"43274","55001",2003,5.7744695768276,275.310620510186
"43275","55001",2004,5.73002235241696,284.696228890627
"43276","55001",2005,6.06175793929033,272.301546791499
"43277","55001",2006,5.66355396266615,243.331852354408
"43278","55001",2007,5.69542986853725,230.290189881035
"43279","55001",2008,5.86328858461007,194.907727678959
"43280","55001",2009,5.43573240334935,208.219494977798
"43281","55001",2010,4.93465964160583,248.404983846942
"43282","55003",1990,5.28150156685076,352.023143028676
"43283","55003",1991,5.39754391862749,375.774012872353
"43284","55003",1992,5.36192705756548,431.843486405515
"43285","55003",1993,4.79879655000098,406.561033708323
"43286","55003",1994,5.14221225754752,447.060554039798
"43287","55003",1995,4.68168839886591,369.552411298619
"43288","55003",1996,5.0148319948346,359.264337873674
"43289","55003",1997,4.48599759395743,310.754213906194
"43290","55003",1998,4.46063599383371,367.88650847772
"43291","55003",1999,4.87290442466146,348.997058598408
"43292","55003",2000,4.45606172733011,364.408894124957
"43293","55003",2001,4.62648118225743,360.14384473661
"43294","55003",2002,4.27676037480763,350.230773569637
"43295","55003",2003,4.44037351329732,286.382469341795
"43296","55003",2004,4.29081383567971,335.261917316235
"43297","55003",2005,4.43427914016136,329.220299280317
"43298","55003",2006,4.21775572733806,251.793988877399
"43299","55003",2007,4.2464308241935,277.345131001391
"43300","55003",2008,4.21989425499773,261.046287743106
"43301","55003",2009,4.0557727838749,244.87487467374
"43302","55003",2010,3.64581440478736,267.658973980023
"43303","55005",1990,6.85019673733473,358.965055983069
"43304","55005",1991,7.03116209129131,387.869085888038
"43305","55005",1992,6.94560086823796,338.304756028742
"43306","55005",1993,6.33929933404446,375.613190555515
"43307","55005",1994,6.62124316193827,326.905241523718
"43308","55005",1995,6.13690992256501,372.317579416585
"43309","55005",1996,6.35632716362281,337.187183074651
"43310","55005",1997,5.90100625931516,308.896905306664
"43311","55005",1998,5.85636963213493,327.188338717522
"43312","55005",1999,6.17424416403097,307.003356244732
"43313","55005",2000,5.86299166820667,296.316445251026
"43314","55005",2001,5.93953399309168,318.413706949898
"43315","55005",2002,5.41334918025012,293.913128926467
"43316","55005",2003,5.42909826844606,296.560440300693
"43317","55005",2004,5.35654497357489,231.829742043493
"43318","55005",2005,5.53971312498038,289.034713961319
"43319","55005",2006,5.31693208568983,235.684430276446
"43320","55005",2007,5.34361329307863,198.148374298632
"43321","55005",2008,5.39832851452978,200.610298082167
"43322","55005",2009,5.06338246814917,216.560715657087
"43323","55005",2010,4.59845685580355,218.692927564453
"43324","55009",1990,9.22336213984371,384.465706880116
"43325","55009",1991,9.05263500381794,386.38997936722
"43326","55009",1992,9.02818378003035,381.795956973244
"43327","55009",1993,7.94287296440918,362.09983981575
"43328","55009",1994,8.62676446277015,386.956488845965
"43329","55009",1995,7.67328608485065,349.847141626748
"43330","55009",1996,7.93267389194972,351.383431528373
"43331","55009",1997,7.76247030391851,318.957066417414
"43332","55009",1998,7.56590160353974,334.326927228335
"43333","55009",1999,8.11590719457337,320.708056324121
"43334","55009",2000,7.44162202646683,328.218785397642
"43335","55009",2001,7.61299020685611,304.244033375733
"43336","55009",2002,6.86172316888888,302.568688191746
"43337","55009",2003,6.95814552598909,291.072434275241
"43338","55009",2004,6.78293501748128,272.948878780332
"43339","55009",2005,7.20497974539409,260.022399362791
"43340","55009",2006,6.83612971853951,244.153503436796
"43341","55009",2007,6.75887876686359,228.25348555388
"43342","55009",2008,6.99163165341739,236.321445518168
"43343","55009",2009,6.38650330574175,211.110429195145
"43344","55009",2010,5.79826222259561,210.693198244755
"43345","55011",1990,7.9500553589612,421.82451750033
"43346","55011",1991,8.22274731249475,404.704084210899
"43347","55011",1992,8.18216280564563,399.523455294685
"43348","55011",1993,7.47523657122871,430.517196978214
"43349","55011",1994,7.66155760947864,385.367053528907
